id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;1;0;1
7;0.0;1;0;0;2
8;0.0;1;0;0;3
9;0.0;1;1;0;1
10;0.0;1;0;0;2
11;0.0;1;0;0;3
12;0.0;1;1;0;1
13;0.0;1;0;0;2
14;0.0;1;0;0;3
15;0.0;1;1;0;1
16;0.0;1;0;0;2
17;0.0;1;0;0;3
18;68.44;1;1;0;1
19;0.0;1;0;0;2
20;0.0;1;0;0;3
21;98.06;1;2;6;1
22;0.0;1;1;0;2
23;0.0;1;0;0;3
24;96.34;1;2;6;1
25;0.0;1;1;0;2
26;0.0;1;0;0;3
27;94.25;1;2;6;1
28;0.0;1;1;0;2
29;0.0;1;0;0;3
30;90.06;1;2;6;1
31;0.0;1;1;0;2
32;0.0;1;0;0;3
33;81.69;1;2;6;1
34;0.0;1;1;0;2
35;0.0;1;0;0;3
36;64.94;1;2;6;1
37;0.0;1;1;0;2
38;0.0;1;0;0;3
39;55.02;1;2;6;1
40;69.44;1;1;0;2
41;0.0;1;0;0;3
42;96.05;1;3;6;1
43;98.44;1;1;0;2
44;0.0;1;0;0;3
45;93.38;1;3;6;1
46;98.08;1;2;7;2
47;0.0;1;1;0;3
48;88.31;1;3;6;1
49;96.25;1;2;7;2
50;0.0;1;1;0;3
51;78.19;1;3;6;1
52;94.06;1;2;7;2
53;0.0;1;1;0;3
54;57.94;1;3;6;1
55;89.69;1;2;7;2
56;0.0;1;1;0;3
57;44.44;1;3;6;1
58;80.94;1;2;7;2
59;0.0;1;1;0;3
60;89.44;1;3;6;1
61;63.44;1;2;7;2
62;0.0;1;1;0;3
63;98.44;1;3;6;1
64;51.44;1;2;7;2
65;92.44;1;1;0;3
66;98.44;1;3;6;1
67;97.94;1;2;7;2
68;97.22;1;1;0;3
69;98.44;1;3;6;1
70;95.88;1;2;6;2
71;94.45;1;2;6;3
72;98.44;1;3;6;1
73;91.77;1;2;6;2
74;89.94;1;2;6;3
75;98.44;1;3;6;1
76;83.53;1;2;6;2
77;81.44;1;2;6;3
78;98.44;1;3;6;1
79;67.06;1;2;6;2
80;64.44;1;2;6;3
81;98.44;1;3;6;1
82;34.13;1;2;6;2
83;30.44;1;2;6;3
84;98.44;1;3;6;1
85;0.25;1;2;6;2
86;40.17;1;2;6;3
87;98.44;1;3;6;1
88;0.5;1;2;6;2
89;79.34;1;2;5;3
90;98.44;1;3;6;1
91;0.0;1;2;6;2
92;92.69;1;2;5;3
93;98.44;1;3;6;1
94;0.02;1;2;6;2
95;85.38;1;2;5;3
96;98.44;1;3;6;1
97;0.03;1;2;6;2
98;70.75;1;2;5;3
99;98.44;1;3;6;1
100;0.06;1;2;6;2
101;41.52;1;2;5;3
102;98.44;1;3;6;1
103;0.13;1;2;6;2
104;0.05;1;2;5;3
